source_file	source_root	file_kind	selection	selected_roots	direct_importers	active_imports	active_subfiles	commented_subfiles	direct_subfile_importers	commented_imports	substantive	prose_words	headings	construct_counts	labels	named_items	coverage_status	coverage_basis	formalolp_evidence	formal_declarations	audit_note
set-theory/ord-arithmetic/ord-arithmetic.tex	set-theory	chapter	selected	set-theory	set-theory/set-theory.tex	5	0	0	-	0	no	4	sth	-	-	-	structural-container	aggregator	-	-	Part/chapter container with imports or section assembly; substantive child sections are audited separately.
set-theory/ord-arithmetic/using-addition.tex	set-theory	section	selected	set-theory	set-theory/ord-arithmetic/ord-arithmetic.tex	0	0	0	-	0	yes	242	Using Ordinal Addition	lem=2;prob=1;proof=2	rankcomputation;exrankpow;exrankpair;exrankcup;exranktuple;exranktimes;exrankunion;ordinfinitycharacter;ord:notinomega;ord:omegaplus;ord:oneplus;ord:plusone;ord:infinite	lem:_#rankcomputation,exrankpow,exrankpair,exrankcup,exranktuple,exranktimes,exrankunion;lem:_#ordinfinitycharacter,ord:notinomega,ord:omegaplus,ord:oneplus,ord:plusone,ord:infinite	missing	none	-	-	No active declaration covers this ordinal, replacement, cardinal, choice, or cumulative-hierarchy result.
set-theory/ordinals/basic.tex	set-theory	section	selected	set-theory	set-theory/ordinals/ordinals.tex	0	0	0	-	0	yes	647	Basic Properties of the Ordinals	thm=3;prop=3;lem=1;cor=3;prob=2;proof=10;quote=1	ordmemberord;ordissetofsmallerord;ordinductionschema;ordtrichotomy;ordordered;corordtransitiveord;buraliforti;ordinalsaresubsets;ordisoidentity;probunionordinalsordinal	thm:Transfinite Induction#ordinductionschema;thm:Trichotomy#ordtrichotomy;thm:Burali-Forti Paradox#buraliforti;prop:_#ordinalsaresubsets;prop:_#ordisoidentity;lem:_#ordmemberord;cor:_#ordissetofsmallerord;cor:_#ordordered;cor:_#corordtransitiveord;prob:_#probunionordinalsordinal	missing	none	-	-	No active declaration covers this ordinal, replacement, cardinal, choice, or cumulative-hierarchy result.
set-theory/ordinals/idea.tex	set-theory	section	selected	set-theory	set-theory/ordinals/ordinals.tex	0	0	0	-	0	yes	188	The General Idea of an Ordinal	-	-	-	missing	none	-	-	No active declaration covers this ordinal, replacement, cardinal, choice, or cumulative-hierarchy result.
set-theory/ordinals/introduction.tex	set-theory	section	selected	set-theory	set-theory/ordinals/ordinals.tex	0	0	0	-	0	yes	139	Introduction	-	-	-	non-formal-exposition	documentation_scope	-	-	Introductory exposition without a formal declaration target.
set-theory/ordinals/iso.tex	set-theory	section	selected	set-theory	set-theory/ordinals/ordinals.tex	0	0	0	-	0	yes	469	Order-Isomorphisms	defn=2;thm=1;prop=1;lem=4;cor=1;prob=1;proof=6	isoscompose;ordisoisequiv;ordisounique;wellordnotinitial;wellordinitialsegment;lemordsegments;thm:woalwayscomparable	thm:_#thm:woalwayscomparable;prop:_#ordisounique;lem:_#isoscompose;lem:_#wellordnotinitial;lem:_#wellordinitialsegment;lem:_#lemordsegments;cor:_#ordisoisequiv	missing	none	-	-	No active declaration covers this ordinal, replacement, cardinal, choice, or cumulative-hierarchy result.
set-theory/ordinals/milestone.tex	set-theory	section	selected	set-theory	set-theory/ordinals/ordinals.tex	0	0	0	-	0	yes	105	$\ZFminus$: a milestone	defn=1	-	-	missing	none	-	-	No active declaration covers this ordinal, replacement, cardinal, choice, or cumulative-hierarchy result.
set-theory/ordinals/opps.tex	set-theory	section	selected	set-theory	set-theory/ordinals/ordinals.tex	0	0	0	-	0	yes	286	Successor and Limit Ordinals	defn=2;thm=1;prop=2;proof=3	simpletransrecursion;defsupstrict	defn:_#defsupstrict;thm:Simple Transfinite Induction#simpletransrecursion	missing	none	-	-	No active declaration covers this ordinal, replacement, cardinal, choice, or cumulative-hierarchy result.
set-theory/ordinals/ordinals.tex	set-theory	chapter	selected	set-theory	set-theory/set-theory.tex	10	0	0	-	0	no	2	sth	-	-	-	structural-container	aggregator	-	-	Part/chapter container with imports or section assembly; substantive child sections are audited separately.
set-theory/ordinals/ordtype.tex	set-theory	section	selected	set-theory	set-theory/ordinals/ordinals.tex	0	0	0	-	0	yes	214	Ordinals as Order-Types	defn=1;thm=1;cor=1;proof=2	thmOrdinalRepresentation;ordtypesworklikeyouwant	thm:_#thmOrdinalRepresentation;cor:_#ordtypesworklikeyouwant	missing	none	-	-	No active declaration covers this ordinal, replacement, cardinal, choice, or cumulative-hierarchy result.
set-theory/ordinals/replacement.tex	set-theory	section	selected	set-theory	set-theory/ordinals/ordinals.tex	0	0	0	-	0	yes	292	Replacement	cor=1;axiom=1;proof=1;defish=1;quote=1	-	axiom:Scheme of Replacement	missing	none	-	-	No active declaration covers this ordinal, replacement, cardinal, choice, or cumulative-hierarchy result.
set-theory/ordinals/vn.tex	set-theory	section	selected	set-theory	set-theory/ordinals/ordinals.tex	0	0	0	-	0	yes	277	-	defn=1	-	-	missing	none	-	-	No active declaration covers this ordinal, replacement, cardinal, choice, or cumulative-hierarchy result.
set-theory/ordinals/wo.tex	set-theory	section	selected	set-theory	set-theory/ordinals/ordinals.tex	0	0	0	-	0	yes	185	Well-Orderings	defn=1;prop=2;prob=1;proof=2	wo:strictorder;propwoinduction	prop:_#wo:strictorder;prop:_#propwoinduction	missing	none	-	-	No active declaration covers this ordinal, replacement, cardinal, choice, or cumulative-hierarchy result.
set-theory/replacement/absinf.tex	set-theory	section	selected	set-theory	set-theory/replacement/replacement.tex	0	0	0	-	0	yes	705	Replacement and ``Absolute Infinity''	prob=1	-	-	missing	none	-	-	No active declaration covers this ordinal, replacement, cardinal, choice, or cumulative-hierarchy result.
set-theory/replacement/extrinsic.tex	set-theory	section	selected	set-theory	set-theory/replacement/replacement.tex	0	0	0	-	0	yes	782	-	quote=1	-	-	missing	none	-	-	No active declaration covers this ordinal, replacement, cardinal, choice, or cumulative-hierarchy result.
set-theory/replacement/finiteaxiomatizability.tex	set-theory	section	selected	set-theory	set-theory/replacement/replacement.tex	0	0	0	-	0	yes	328	Appendix: Finite axiomatizability	thm=1;prop=1;prob=3;proof=2	zfnotfinitely;Mpsi;finiteextensionofZ	thm:_#zfnotfinitely;prop:_#finiteextensionofZ	missing	none	-	-	No active declaration covers this ordinal, replacement, cardinal, choice, or cumulative-hierarchy result.
set-theory/replacement/introduction.tex	set-theory	section	selected	set-theory	set-theory/replacement/replacement.tex	0	0	0	-	0	yes	145	Introduction	-	-	-	missing	none	-	-	No active declaration covers this ordinal, replacement, cardinal, choice, or cumulative-hierarchy result.
set-theory/replacement/limofsize.tex	set-theory	section	selected	set-theory	set-theory/replacement/replacement.tex	0	0	0	-	0	yes	382	Limitation-of-size	-	-	-	missing	none	-	-	No active declaration covers this ordinal, replacement, cardinal, choice, or cumulative-hierarchy result.
set-theory/replacement/ref.tex	set-theory	section	selected	set-theory	set-theory/replacement/replacement.tex	0	0	0	-	0	yes	199	Replacement and Reflection	thm=1	reflectionschema	thm:Reflection Schema#reflectionschema	missing	none	-	-	No active declaration covers this ordinal, replacement, cardinal, choice, or cumulative-hierarchy result.
set-theory/replacement/refproofs.tex	set-theory	section	selected	set-theory	set-theory/replacement/replacement.tex	0	0	0	-	0	yes	502	Appendix: Results surrounding Replacement	thm=1;lem=2;proof=4;defish=1	lemreflection;reflectionnicelybehaved;lem:reflect;thm:replacement	thm:in $\Z$ + Weak-Reflection#thm:replacement;lem:_#lemreflection;lem:in $\Z + \text{Weak-Reflection}$.#lem:reflect	missing	none	-	-	No active declaration covers this ordinal, replacement, cardinal, choice, or cumulative-hierarchy result.
set-theory/replacement/replacement.tex	set-theory	chapter	selected	set-theory	set-theory/set-theory.tex	8	0	0	-	0	no	2	sth	-	-	-	structural-container	aggregator	-	-	Part/chapter container with imports or section assembly; substantive child sections are audited separately.
set-theory/replacement/strength.tex	set-theory	section	selected	set-theory	set-theory/replacement/replacement.tex	0	0	0	-	0	yes	285	The Strength of Replacement	defn=1	formularelativization	defn:_#formularelativization	missing	none	-	-	No active declaration covers this ordinal, replacement, cardinal, choice, or cumulative-hierarchy result.
set-theory/set-theory.tex	set-theory	part	selected	set-theory	content.tex	9	0	0	-	0	no	2	sth	-	-	-	structural-container	aggregator	-	-	Part/chapter container with imports or section assembly; substantive child sections are audited separately.
set-theory/spine/foundation.tex	set-theory	section	selected	set-theory	set-theory/spine/spine.tex	0	0	0	-	0	yes	330	Foundation	defn=1;thm=1;prop=1;lem=1;axiom=1;proof=3;defish=1	subsetoftrcl;lem:TransitiveWellFounded;zfentailsregularity	thm:_#zfentailsregularity;prop:_#subsetoftrcl;lem:_#lem:TransitiveWellFounded;axiom:Foundation	missing	none	-	-	No active declaration covers this ordinal, replacement, cardinal, choice, or cumulative-hierarchy result.
set-theory/spine/idea.tex	set-theory	section	selected	set-theory	set-theory/spine/spine.tex	0	0	0	-	0	yes	168	Defining the Stages as the $V_\alpha$s	defn=1	defValphas	defn:_#defValphas	missing	none	-	-	No active declaration covers this ordinal, replacement, cardinal, choice, or cumulative-hierarchy result.
set-theory/spine/rank.tex	set-theory	section	selected	set-theory	set-theory/spine/spine.tex	0	0	0	-	0	yes	305	Rank	defn=1;thm=1;prop=5;cor=1;prob=2;proof=7	defnsetrank;ranksexist;valphalowerrank;rankmemberslower;ranksupstrict;ordsetrankalpha;zfminusregularityfoundation	defn:_#defnsetrank;thm:$\in$-Induction Scheme;prop:_#ranksexist;prop:_#valphalowerrank;prop:_#rankmemberslower;prop:_#ranksupstrict;prop:working in $\ZFminus + \text{Regularity}$#zfminusregularityfoundation;cor:_#ordsetrankalpha	missing	none	-	-	No active declaration covers this ordinal, replacement, cardinal, choice, or cumulative-hierarchy result.
set-theory/spine/recursion.tex	set-theory	section	selected	set-theory	set-theory/spine/spine.tex	0	0	0	-	0	yes	385	The Transfinite Recursion Theorem(s)	defn=1;thm=2;lem=1;proof=3	transrecursionfun;transrecursionschema;simplerecursionschema	thm:General Recursion#transrecursionschema;thm:Simple Recursion#simplerecursionschema;lem:Bounded Recursion#transrecursionfun	missing	none	-	-	No active declaration covers this ordinal, replacement, cardinal, choice, or cumulative-hierarchy result.
set-theory/spine/spine.tex	set-theory	chapter	selected	set-theory	set-theory/set-theory.tex	6	0	0	-	0	no	4	sth	-	-	-	structural-container	aggregator	-	-	Part/chapter container with imports or section assembly; substantive child sections are audited separately.
set-theory/spine/stagesbasics.tex	set-theory	section	selected	set-theory	set-theory/spine/spine.tex	0	0	0	-	0	yes	305	Basic Properties of Stages	defn=1;lem=2;cor=1;proof=3	Valphabasicprops;Valphatrans;Valphapotent;Valphacum;Valphanotref	lem:_#Valphabasicprops,Valphatrans,Valphapotent,Valphacum;lem:_#Valphanotref	missing	none	-	-	No active declaration covers this ordinal, replacement, cardinal, choice, or cumulative-hierarchy result.
set-theory/spine/zf.tex	set-theory	section	selected	set-theory	set-theory/spine/spine.tex	0	0	0	-	0	yes	243	$\Z$ and $\ZF$: A Milestone	defn=1	-	-	missing	none	-	-	No active declaration covers this ordinal, replacement, cardinal, choice, or cumulative-hierarchy result.
set-theory/story/cumulative-approach.tex	set-theory	section	selected	set-theory	set-theory/story/story.tex	0	0	0	-	0	yes	409	The Cumulative-Iterative Approach	quote=1	-	-	missing	none	-	-	No active declaration covers this ordinal, replacement, cardinal, choice, or cumulative-hierarchy result.
set-theory/story/extensionality.tex	set-theory	section	selected	set-theory	set-theory/story/story.tex	0	0	0	-	0	yes	141	Extensionality	axiom=1	-	axiom:Extensionality	partial/weaker	manual_fragment_match	FormalOLP/SetTheory/Basic.lean	FormalOLP.SetTheory.Extensionality; FormalOLP.SetTheory.ModelExtensionality.emptyset_unique; FormalOLP.SetTheory.ModelExtensionality.pair_unique; FormalOLP.SetTheory.ModelExtensionality.singleton_unique	Membership-language model fragment covers extensionality and pair/empty-set uniqueness; it is not a ZF/ZFC development.
set-theory/story/grundgesetze.tex	set-theory	section	selected	set-theory	set-theory/story/story.tex	0	0	0	-	0	yes	228	Appendix: Frege's Basic Law V	lem=2;proof=2	lem:Fregeextensions	lem:in \emph{Grundgesetze}#lem:Fregeextensions;lem:in \emph{Grundgesetze}.	missing	none	-	-	No active declaration covers this ordinal, replacement, cardinal, choice, or cumulative-hierarchy result.
set-theory/story/predicativity.tex	set-theory	section	selected	set-theory	set-theory/story/story.tex	0	0	0	-	0	yes	711	Predicative and Impredicative	defish=1;quote=2	-	-	missing	none	-	-	No active declaration covers this ordinal, replacement, cardinal, choice, or cumulative-hierarchy result.
set-theory/story/russells-paradox-again.tex	set-theory	section	selected	set-theory	set-theory/story/story.tex	0	0	0	-	0	yes	355	Russell's Paradox (again)	thm=1;proof=1;defish=1	-	thm:Russell's Paradox	missing	none	-	-	No active declaration covers this ordinal, replacement, cardinal, choice, or cumulative-hierarchy result.
set-theory/story/story.tex	set-theory	chapter	selected	set-theory	set-theory/set-theory.tex	6	0	0	-	0	no	4	sth	-	-	-	structural-container	aggregator	-	-	Part/chapter container with imports or section assembly; substantive child sections are audited separately.
set-theory/story/urelements.tex	set-theory	section	selected	set-theory	set-theory/story/story.tex	0	0	0	-	0	yes	423	Urelements or Not?	quote=1	-	-	missing	none	-	-	No active declaration covers this ordinal, replacement, cardinal, choice, or cumulative-hierarchy result.
set-theory/z/arbintersections.tex	set-theory	section	selected	set-theory	set-theory/z/z.tex	0	0	0	-	0	yes	240	Appendix: Closure, Comprehension, and Intersection	-	bicondelimarbintersection	-	missing	none	-	-	No active declaration covers this ordinal, replacement, cardinal, choice, or cumulative-hierarchy result.
set-theory/z/infinity-again.tex	set-theory	section	selected	set-theory	set-theory/z/z.tex	0	0	0	-	0	yes	698	Infinity	defn=1;prop=1;axiom=1;proof=1	defnomega;naturalnumbersarentinfinite	defn:_#defnomega;prop:_#naturalnumbersarentinfinite;axiom:Infinity	missing	none	-	-	No active declaration covers this ordinal, replacement, cardinal, choice, or cumulative-hierarchy result.
set-theory/z/milestone.tex	set-theory	section	selected	set-theory	set-theory/z/z.tex	0	0	0	-	0	yes	154	$\Z^-$: a Milestone	defn=1	-	-	missing	none	-	-	No active declaration covers this ordinal, replacement, cardinal, choice, or cumulative-hierarchy result.
set-theory/z/nat.tex	set-theory	section	selected	set-theory	set-theory/z/z.tex	0	0	0	-	0	yes	298	Selecting our Natural Numbers	defish=1	-	-	missing	none	-	-	No active declaration covers this ordinal, replacement, cardinal, choice, or cumulative-hierarchy result.
set-theory/z/pairs.tex	set-theory	section	selected	set-theory	set-theory/z/z.tex	0	0	0	-	0	yes	234	Pairs	prop=1;axiom=1;prob=2;proof=1	prop:pairsconsequences;singleton;binunion;tuples	prop:_#prop:pairsconsequences,singleton,binunion,tuples;axiom:Pairs	partial/weaker	manual_fragment_match	FormalOLP/SetTheory/Basic.lean	FormalOLP.SetTheory.Extensionality; FormalOLP.SetTheory.ModelExtensionality.emptyset_unique; FormalOLP.SetTheory.ModelExtensionality.pair_unique; FormalOLP.SetTheory.ModelExtensionality.singleton_unique	Membership-language model fragment covers extensionality and pair/empty-set uniqueness; it is not a ZF/ZFC development.
set-theory/z/powerset.tex	set-theory	section	selected	set-theory	set-theory/z/z.tex	0	0	0	-	0	yes	211	Powersets	prop=1;axiom=1;prob=2;proof=1	thm:Products	prop:_#thm:Products;axiom:Powersets	missing	none	-	-	No active declaration covers this ordinal, replacement, cardinal, choice, or cumulative-hierarchy result.
set-theory/z/separation.tex	set-theory	section	selected	set-theory	set-theory/z/z.tex	0	0	0	-	0	yes	453	Separation	thm=1;prop=3;axiom=1;proof=4;defish=1	thm:NoUniversalSet;prop:emptyexists;prop:intersectionsexist	thm:_#thm:NoUniversalSet;prop:_#prop:emptyexists;prop:_#prop:intersectionsexist;axiom:Scheme of Separation	missing	none	-	-	No active declaration covers this ordinal, replacement, cardinal, choice, or cumulative-hierarchy result.
set-theory/z/story.tex	set-theory	section	selected	set-theory	set-theory/z/z.tex	0	0	0	-	0	yes	195	The Story in More Detail	-	-	-	missing	none	-	-	No active declaration covers this ordinal, replacement, cardinal, choice, or cumulative-hierarchy result.
set-theory/z/union.tex	set-theory	section	selected	set-theory	set-theory/z/z.tex	0	0	0	-	0	yes	85	Union	axiom=1	-	axiom:Union	missing	none	-	-	No active declaration covers this ordinal, replacement, cardinal, choice, or cumulative-hierarchy result.
set-theory/z/z.tex	set-theory	chapter	selected	set-theory	set-theory/set-theory.tex	9	0	0	-	0	no	2	sth	-	-	-	structural-container	aggregator	-	-	Part/chapter container with imports or section assembly; substantive child sections are audited separately.
sets-functions-relations/arithmetization/arithmetization.tex	sets-functions-relations	chapter	selected	sets-functions-relations-complete	sets-functions-relations/sets-functions-relations-complete.tex	7	0	0	-	0	yes	29	sfr	editorial=1	-	-	missing	none	-	-	No active declaration covers this sets, relation, cardinality, infinity, or arithmetization result.
sets-functions-relations/arithmetization/cauchy.tex	sets-functions-relations	section	selected	sets-functions-relations-complete	sets-functions-relations/arithmetization/arithmetization.tex	0	0	0	-	0	yes	1163	Appendix: the Reals as Cauchy Sequences	defn=1;thm=2;prob=2;proof=2	def:CauchySequence;thm:cauchyorderedfield	defn:_#def:CauchySequence;thm:_#thm:cauchyorderedfield	missing	none	-	-	No active declaration covers this sets, relation, cardinality, infinity, or arithmetization result.
sets-functions-relations/arithmetization/checking-details.tex	sets-functions-relations	section	selected	sets-functions-relations-complete	sets-functions-relations/arithmetization/arithmetization.tex	0	0	0	-	0	yes	702	Ordered Rings and Fields	defn=3;prob=4;proof=5	orderedfield	defn:_#orderedfield	missing	none	-	-	No active declaration covers this sets, relation, cardinality, infinity, or arithmetization result.
sets-functions-relations/arithmetization/cuts.tex	sets-functions-relations	section	selected	sets-functions-relations-complete	sets-functions-relations/arithmetization/arithmetization.tex	0	0	0	-	0	yes	498	From $\Rat$ to $\Real$	defn=1;thm=1;proof=1	realcompleteness	defn:Cut;thm:_#realcompleteness	missing	none	-	-	No active declaration covers this sets, relation, cardinality, infinity, or arithmetization result.
sets-functions-relations/arithmetization/integers.tex	sets-functions-relations	section	selected	sets-functions-relations-complete	sets-functions-relations/arithmetization/arithmetization.tex	0	0	0	-	0	yes	469	From $\Nat$ to $\Int$	defn=1;prop=1;prob=1;proof=1	-	-	missing	none	-	-	No active declaration covers this sets, relation, cardinality, infinity, or arithmetization result.
sets-functions-relations/arithmetization/rationals.tex	sets-functions-relations	section	selected	sets-functions-relations-complete	sets-functions-relations/arithmetization/arithmetization.tex	0	0	0	-	0	yes	250	From $\Int$ to $\Rat$	defn=1;prob=2	-	-	missing	none	-	-	No active declaration covers this sets, relation, cardinality, infinity, or arithmetization result.
sets-functions-relations/arithmetization/reals.tex	sets-functions-relations	section	selected	sets-functions-relations-complete	sets-functions-relations/arithmetization/arithmetization.tex	0	0	0	-	0	yes	482	The Real Line	thm=1;proof=1	root2irrational	thm:_#root2irrational	missing	none	-	-	No active declaration covers this sets, relation, cardinality, infinity, or arithmetization result.
sets-functions-relations/arithmetization/reflections.tex	sets-functions-relations	section	selected	sets-functions-relations-complete	sets-functions-relations/arithmetization/arithmetization.tex	0	0	0	-	0	yes	635	Some Philosophical Reflections	-	-	-	missing	none	-	-	No active declaration covers this sets, relation, cardinality, infinity, or arithmetization result.
sets-functions-relations/functions/composition.tex	sets-functions-relations	section	selected	sets-functions-relations-complete	sets-functions-relations/functions/functions.tex	0	0	0	-	0	yes	197	Composition of Functions	defn=1;ex=1;prob=3;explain=1;figure=1	fig:composition	defn:Composition	partial/weaker	manual_fragment_match	FormalOLP/SetsFunctionsRelations.lean;FormalOLP/SetsFunctionsRelations/Functions.lean	FormalOLP.SetsFunctionsRelations.composition_mapsTo; FormalOLP.SetsFunctionsRelations.composition_injOn; FormalOLP.SetsFunctionsRelations.composition_surjOn; FormalOLP.SetsFunctionsRelations.composition_bijOn	Composition preservation lemmas are proved with Mathlib Set.MapsTo/Set.BijOn; source graph and full function-object development are absent.
sets-functions-relations/functions/function-basics.tex	sets-functions-relations	section	selected	sets-functions-relations-complete	sets-functions-relations/functions/functions.tex	0	0	0	-	0	yes	640	Basics	defn=1;ex=6;explain=3;figure=1	fig:function;examplefunext	defn:Function;ex:_#examplefunext	missing	none	-	-	No active declaration covers this sets, relation, cardinality, infinity, or arithmetization result.
sets-functions-relations/functions/function-kinds.tex	sets-functions-relations	section	selected	sets-functions-relations-complete	sets-functions-relations/functions/functions.tex	0	0	0	-	0	yes	351	Kinds of Functions	defn=3;ex=1;explain=5;figure=3	fig:surjective;fig:injective;fig:bijective	defn:!!^{surjective} function;defn:!!^{injective} function;defn:!!^{bijection}	missing	none	-	-	No active declaration covers this sets, relation, cardinality, infinity, or arithmetization result.
sets-functions-relations/functions/functions-relations.tex	sets-functions-relations	section	selected	sets-functions-relations-complete	sets-functions-relations/functions/functions.tex	0	0	0	-	0	yes	382	Functions as Relations	defn=2;prop=1;proof=1;explain=4	prop:graph-function;defn:funimage	defn:Graph of a function;defn:_#defn:funimage;prop:_#prop:graph-function	missing	none	-	-	No active declaration covers this sets, relation, cardinality, infinity, or arithmetization result.
sets-functions-relations/functions/functions.tex	sets-functions-relations	chapter	selected	sets-functions-relations-complete	sets-functions-relations/sets-functions-relations-complete.tex;sets-functions-relations/sets-functions-relations.tex	6	0	0	-	1	no	2	sfr	-	-	-	structural-container	aggregator	-	-	Part/chapter container with imports or section assembly; substantive child sections are audited separately.
sets-functions-relations/functions/inverses.tex	sets-functions-relations	section	selected	sets-functions-relations-complete	sets-functions-relations/functions/functions.tex	0	0	0	-	0	yes	685	Inverses of Functions	defn=1;prop=5;prob=4;proof=5;explain=4	prop:bijection-inverse;prop:left-right;prop:inverse-unique	prop:_#prop:bijection-inverse;prop:_#prop:left-right;prop:_#prop:inverse-unique	partial/weaker	manual_fragment_match	FormalOLP/SetsFunctionsRelations.lean;FormalOLP/SetsFunctionsRelations/Functions.lean	FormalOLP.SetsFunctionsRelations.leftInverse_injOn; FormalOLP.SetsFunctionsRelations.rightInverse_surjOn; FormalOLP.SetsFunctionsRelations.inverse_bijOn	Inverse implications are covered with explicit maps-to hypotheses; the source choice-based existence and inverse uniqueness theorems are not all formalized.
sets-functions-relations/functions/isomorphic-functions.tex	sets-functions-relations	section	orphan_or_unselected	-	-	0	0	0	-	0	yes	143	Isomorphism	defn=1;ex=1;explain=1	-	defn:Isomorphism	missing	none	-	-	No active declaration covers this sets, relation, cardinality, infinity, or arithmetization result.
sets-functions-relations/functions/partial-functions.tex	sets-functions-relations	section	selected	sets-functions-relations-complete	sets-functions-relations/functions/functions.tex	0	0	0	-	0	yes	230	Partial Functions	defn=2;prop=1;ex=2;prob=1;proof=1;explain=1	-	defn:Graph of a partial function	missing	none	-	-	No active declaration covers this sets, relation, cardinality, infinity, or arithmetization result.
sets-functions-relations/inductive-defs-proofs/introduction.tex	sets-functions-relations	section	orphan_or_unselected	-	-	0	0	0	-	0	yes	517	Introduction	defn=4;ex=1;explain=5	-	defn:Induction on $\Nat$;defn:Induction on !!{formula}s	missing	none	-	-	No active declaration covers this sets, relation, cardinality, infinity, or arithmetization result.
sets-functions-relations/infinite/card-sb.tex	sets-functions-relations	section	selected	sets-functions-relations-complete	sets-functions-relations/infinite/infinite.tex	0	0	0	-	0	yes	319	"Appendix: Proving Schr\""oder-Bernstein"	prop=1;lem=1;proof=3	Closureprops;Closurehaselem;Closureclosed;Closuresmallest;sbhelper	prop:_#sbhelper;lem:_#Closureprops,Closurehaselem,Closureclosed,Closuresmallest	missing	none	-	-	No active declaration covers this sets, relation, cardinality, infinity, or arithmetization result.
sets-functions-relations/infinite/dedekind-algebra.tex	sets-functions-relations	section	selected	sets-functions-relations-complete	sets-functions-relations/infinite/infinite.tex	0	0	0	-	0	yes	395	Dedekind Algebras	defn=2;thm=1;lem=1;proof=2	repeatedapplication;Closure;closureproperties;closurehaselem;closureclosed;closuresmallest;ded:proper;ded:injection;ded:closure;thm:DedekindInfiniteAlgebra	defn:_#Closure;defn:_#ded:proper,ded:injection,ded:closure;thm:_#thm:DedekindInfiniteAlgebra;lem:_#closureproperties,closurehaselem,closureclosed,closuresmallest	missing	none	-	-	No active declaration covers this sets, relation, cardinality, infinity, or arithmetization result.
sets-functions-relations/infinite/dedekind-induction.tex	sets-functions-relations	section	selected	sets-functions-relations-complete	sets-functions-relations/infinite/infinite.tex	0	0	0	-	0	yes	276	-	thm=1;cor=1;proof=2	thm:dedinfiniteinduction;natinductionschema	thm:Arithmetical induction#thm:dedinfiniteinduction;cor:_#natinductionschema	missing	none	-	-	No active declaration covers this sets, relation, cardinality, infinity, or arithmetization result.
sets-functions-relations/infinite/dedekinds-proof.tex	sets-functions-relations	section	selected	sets-functions-relations-complete	sets-functions-relations/infinite/infinite.tex	0	0	0	-	0	yes	792	-	quote=2	-	-	missing	none	-	-	No active declaration covers this sets, relation, cardinality, infinity, or arithmetization result.
sets-functions-relations/infinite/hilberts-hotel.tex	sets-functions-relations	section	selected	sets-functions-relations-complete	sets-functions-relations/infinite/infinite.tex	0	0	0	-	0	yes	248	Hilbert's Hotel	defn=1;quote=1	defn:DedekindInfinite	defn:_#defn:DedekindInfinite	missing	none	-	-	No active declaration covers this sets, relation, cardinality, infinity, or arithmetization result.
sets-functions-relations/infinite/infinite.tex	sets-functions-relations	chapter	selected	sets-functions-relations-complete	sets-functions-relations/sets-functions-relations-complete.tex	5	0	0	-	0	yes	13	sfr	editorial=1	-	-	structural-container	aggregator	-	-	Part/chapter container with imports or section assembly; substantive child sections are audited separately.
sets-functions-relations/relations/equivalence-relations.tex	sets-functions-relations	section	selected	sets-functions-relations-complete	sets-functions-relations/relations/relations-complete.tex;sets-functions-relations/relations/relations.tex	0	0	0	-	0	yes	298	Equivalence Relations	defn=2;prop=1;ex=1;prob=1;proof=1	def:equivalenceclass	defn:Equivalence relation;defn:_#def:equivalenceclass	missing	none	-	-	No active declaration covers this sets, relation, cardinality, infinity, or arithmetization result.
sets-functions-relations/relations/graphs.tex	sets-functions-relations	section	selected	sets-functions-relations-complete	sets-functions-relations/relations/relations-complete.tex;sets-functions-relations/relations/relations.tex	0	0	0	-	0	yes	260	Graphs	defn=1;ex=1;prob=1;explain=1	-	defn:Directed graph	missing	none	-	-	No active declaration covers this sets, relation, cardinality, infinity, or arithmetization result.
sets-functions-relations/relations/operations.tex	sets-functions-relations	section	selected	sets-functions-relations-complete	sets-functions-relations/relations/relations-complete.tex;sets-functions-relations/relations/relations.tex	0	0	0	-	0	yes	144	Operations on Relations	defn=2;ex=2;prob=1	relationoperations	defn:_#relationoperations;defn:Transitive closure	missing	none	-	-	No active declaration covers this sets, relation, cardinality, infinity, or arithmetization result.
sets-functions-relations/relations/orders.tex	sets-functions-relations	section	selected	sets-functions-relations-complete	sets-functions-relations/relations/relations-complete.tex;sets-functions-relations/relations/relations.tex	0	0	0	-	0	yes	582	Orders	defn=5;prop=3;ex=6;prob=1;proof=3;explain=1	def:linearorder;def:strictlinearorder;prop:stricttopartial;prop:partialtostrict;prop:extensionality-strictlinearorders	defn:Preorder;defn:Partial order;defn:Linear order#def:linearorder;defn:Strict order;defn:Strict linear order#def:strictlinearorder;prop:_#prop:stricttopartial;prop:_#prop:partialtostrict;prop:_#prop:extensionality-strictlinearorders	missing	none	-	-	No active declaration covers this sets, relation, cardinality, infinity, or arithmetization result.
sets-functions-relations/relations/reflections.tex	sets-functions-relations	section	selected	sets-functions-relations-complete	sets-functions-relations/relations/relations-complete.tex	0	0	0	-	0	yes	473	Philosophical Reflections	-	-	-	missing	none	-	-	No active declaration covers this sets, relation, cardinality, infinity, or arithmetization result.
