source_file	source_root	file_kind	source_unit	selection	selected_roots	direct_importers	active_imports	commented_imports	substantive	prose_words	headings	construct_counts	labels	named_items	unit_start_line	unit_end_line	file_lines	file_words	coverage_status	coverage_basis	formalolp_evidence	formal_declarations	audit_note
counterfactuals/introduction/material-conditional.tex	counterfactuals	section	section	selected	counterfactuals	counterfactuals/introduction/introduction.tex	0	0	yes	193	The Material Conditional	-	-	-	1	71	72	488	missing	no_native_match_found	-	-	No active FormalOLP declaration was found for this substantive source section.
counterfactuals/introduction/paradoxes-material.tex	counterfactuals	section	section	selected	counterfactuals	counterfactuals/introduction/introduction.tex	0	0	yes	252	Paradoxes of the Material Conditional	quote=2	-	-	1	57	58	401	missing	no_native_match_found	-	-	No active FormalOLP declaration was found for this substantive source section.
counterfactuals/introduction/strict-conditional.tex	counterfactuals	section	section	selected	counterfactuals	counterfactuals/introduction/introduction.tex	0	0	yes	254	The Strict Conditional	prob=3	-	-	1	109	110	699	missing	no_native_match_found	-	-	No active FormalOLP declaration was found for this substantive source section.
counterfactuals/introduction/strict-conditional.tex	counterfactuals	unit	prob#1	selected	counterfactuals	counterfactuals/introduction/introduction.tex	0	0	yes	254	The Strict Conditional	-	-	prob#1	50	59	110	699	missing	no_native_match_found	-	-	No active declaration was found for this source unit.
counterfactuals/introduction/strict-conditional.tex	counterfactuals	unit	prob#2	selected	counterfactuals	counterfactuals/introduction/introduction.tex	0	0	yes	254	The Strict Conditional	-	-	prob#2	61	76	110	699	missing	no_native_match_found	-	-	No active declaration was found for this source unit.
counterfactuals/introduction/strict-conditional.tex	counterfactuals	unit	prob#3	selected	counterfactuals	counterfactuals/introduction/introduction.tex	0	0	yes	254	The Strict Conditional	-	-	prob#3	99	107	110	699	missing	no_native_match_found	-	-	No active declaration was found for this source unit.
counterfactuals/minimal-change-semantics/antecedent-strengthening.tex	counterfactuals	section	section	selected	counterfactuals	counterfactuals/minimal-change-semantics/minimal-change-semantics.tex	0	0	yes	214	Antecedent Strengthening	ex=1;figure=1;quote=1	fig:antecedent-strengthening	ex:_#fig:antecedent-strengthening	1	70	71	437	missing	no_native_match_found	-	-	No active FormalOLP declaration was found for this substantive source section.
counterfactuals/minimal-change-semantics/antecedent-strengthening.tex	counterfactuals	unit	ex#1; label=fig:antecedent-strengthening	selected	counterfactuals	counterfactuals/minimal-change-semantics/minimal-change-semantics.tex	0	0	yes	214	Antecedent Strengthening	-	fig:antecedent-strengthening	ex#1; label=fig:antecedent-strengthening	33	68	71	437	missing	no_native_match_found	-	-	No active declaration was found for this source unit.
counterfactuals/minimal-change-semantics/contraposition.tex	counterfactuals	section	section	selected	counterfactuals	counterfactuals/minimal-change-semantics/minimal-change-semantics.tex	0	0	yes	176	Contraposition	ex=1;figure=1;quote=1	ex:contraposition-counterex;fig:contraposition	ex:_#ex:contraposition-counterex,fig:contraposition	1	64	65	392	missing	no_native_match_found	-	-	No active FormalOLP declaration was found for this substantive source section.
counterfactuals/minimal-change-semantics/contraposition.tex	counterfactuals	unit	ex#1; label=ex:contraposition-counterex	selected	counterfactuals	counterfactuals/minimal-change-semantics/minimal-change-semantics.tex	0	0	yes	176	Contraposition	-	ex:contraposition-counterex	ex#1; label=ex:contraposition-counterex	25	62	65	392	missing	no_native_match_found	-	-	No active declaration was found for this source unit.
counterfactuals/minimal-change-semantics/introduction.tex	counterfactuals	section	section	selected	counterfactuals	counterfactuals/minimal-change-semantics/minimal-change-semantics.tex	0	0	yes	417	Introduction	-	-	-	1	68	69	549	missing	no_native_match_found	-	-	No active FormalOLP declaration was found for this substantive source section.
counterfactuals/minimal-change-semantics/minimal-change-semantics.tex	counterfactuals	chapter	section	selected	counterfactuals	counterfactuals/counterfactuals.tex	6	0	no	4	cnt	-	-	-	1	25	26	38	structural_container	aggregator	-	-	Aggregator/editorial import container; child source files are audited separately.
counterfactuals/minimal-change-semantics/sphere-models.tex	counterfactuals	section	section	selected	counterfactuals	counterfactuals/minimal-change-semantics/minimal-change-semantics.tex	0	0	yes	425	Sphere Models	defn=2;figure=1	fig:sphere-model;sphere-vac;sphere-nonvac	defn:_#sphere-vac,sphere-nonvac	1	113	114	797	proved_weaker	manual_fragment_match	FormalOLP/Counterfactuals/Sphere.lean	FormalOLP/Counterfactuals/Sphere.lean:39-56	A selected closest-world variant is formalized with subset, strong-centering, and an added limit/success condition. The source permits descending sphere systems without an innermost sphere.
counterfactuals/minimal-change-semantics/sphere-models.tex	counterfactuals	unit	defn#1	selected	counterfactuals	counterfactuals/minimal-change-semantics/minimal-change-semantics.tex	0	0	yes	425	Sphere Models	-	-	defn#1	19	33	114	797	proved_weaker	manual_fragment_match	FormalOLP/Counterfactuals/Sphere.lean	FormalOLP/Counterfactuals/Sphere.lean:39-78	The native model selects closest worlds and adds a limit/success condition; the source Lewis sphere closure/nestedness API is not represented.
counterfactuals/minimal-change-semantics/sphere-models.tex	counterfactuals	unit	defn#2; label=sphere-vac	selected	counterfactuals	counterfactuals/minimal-change-semantics/minimal-change-semantics.tex	0	0	yes	425	Sphere Models	-	sphere-vac	defn#2; label=sphere-vac	80	92	114	797	proved_weaker	manual_fragment_match	FormalOLP/Counterfactuals/Sphere.lean	FormalOLP/Counterfactuals/Sphere.lean:39-78	The native model selects closest worlds and adds a limit/success condition; the source Lewis sphere closure/nestedness API is not represented.
counterfactuals/minimal-change-semantics/transitivity.tex	counterfactuals	section	section	selected	counterfactuals	counterfactuals/minimal-change-semantics/minimal-change-semantics.tex	0	0	yes	400	Transitivity	ex=1;prob=3;quote=1	ex:trans-counterex	ex:_#ex:trans-counterex	1	81	82	626	missing	no_native_match_found	-	-	No active FormalOLP declaration was found for this substantive source section.
counterfactuals/minimal-change-semantics/transitivity.tex	counterfactuals	unit	prob#1	selected	counterfactuals	counterfactuals/minimal-change-semantics/minimal-change-semantics.tex	0	0	yes	400	Transitivity	-	-	prob#1	47	50	82	626	missing	no_native_match_found	-	-	No active declaration was found for this source unit.
counterfactuals/minimal-change-semantics/transitivity.tex	counterfactuals	unit	ex#1; label=ex:trans-counterex	selected	counterfactuals	counterfactuals/minimal-change-semantics/minimal-change-semantics.tex	0	0	yes	400	Transitivity	-	ex:trans-counterex	ex#1; label=ex:trans-counterex	52	64	82	626	missing	no_native_match_found	-	-	No active declaration was found for this source unit.
counterfactuals/minimal-change-semantics/transitivity.tex	counterfactuals	unit	prob#2	selected	counterfactuals	counterfactuals/minimal-change-semantics/minimal-change-semantics.tex	0	0	yes	400	Transitivity	-	-	prob#2	66	69	82	626	missing	no_native_match_found	-	-	No active declaration was found for this source unit.
counterfactuals/minimal-change-semantics/transitivity.tex	counterfactuals	unit	prob#3	selected	counterfactuals	counterfactuals/minimal-change-semantics/minimal-change-semantics.tex	0	0	yes	400	Transitivity	-	-	prob#3	71	79	82	626	missing	no_native_match_found	-	-	No active declaration was found for this source unit.
counterfactuals/minimal-change-semantics/true-false.tex	counterfactuals	section	section	selected	counterfactuals	counterfactuals/minimal-change-semantics/minimal-change-semantics.tex	0	0	yes	176	Truth and Falsity of Counterfactuals	figure=5	fig:true;fig:vacuous;fig:false;fig:false-opposite;fig:contingent	-	1	112	113	575	proved_weaker	manual_fragment_match	FormalOLP/Counterfactuals/Sphere.lean	FormalOLP/Counterfactuals/Sphere.lean:81-133	Identity, vacuity, consequent conjunction, centered modus ponens, and antecedent extensionality are native; source counterexample figures are not.
second-order-logic/metatheory/compactness.tex	second-order-logic	section	section	selected	second-order-logic	second-order-logic/metatheory/metatheory.tex	0	0	yes	187	Second-order Logic is not Compact	thm=1;prob=1;proof=1;explain=1	thm:sol-undecidable	thm:_#thm:sol-undecidable	1	71	72	392	missing	no_native_match_found	-	-	No active FormalOLP declaration was found for this substantive source section.
second-order-logic/metatheory/compactness.tex	second-order-logic	unit	thm#1; label=thm:sol-undecidable	selected	second-order-logic	second-order-logic/metatheory/metatheory.tex	0	0	yes	187	Second-order Logic is not Compact	-	thm:sol-undecidable	thm#1; label=thm:sol-undecidable	33	36	72	392	missing	no_native_match_found	-	-	No active declaration was found for this source unit.
second-order-logic/metatheory/compactness.tex	second-order-logic	unit	prob#1	selected	second-order-logic	second-order-logic/metatheory/metatheory.tex	0	0	yes	187	Second-order Logic is not Compact	-	-	prob#1	64	68	72	392	missing	no_native_match_found	-	-	No active declaration was found for this source unit.
second-order-logic/metatheory/introduction.tex	second-order-logic	section	section	selected	second-order-logic	second-order-logic/metatheory/metatheory.tex	0	0	yes	251	Introduction	-	-	-	1	40	41	308	missing	no_native_match_found	-	-	No active FormalOLP declaration was found for this substantive source section.
second-order-logic/metatheory/loewenheim-skolem.tex	second-order-logic	section	section	selected	second-order-logic	second-order-logic/metatheory/metatheory.tex	0	0	yes	149	"The L\""owenheim--Skolem Theorem Fails for Second-order Logic"	thm=2;proof=2;explain=1	thm:sol-no-ls	thm:_#thm:sol-no-ls	1	56	57	275	missing	no_native_match_found	-	-	No active FormalOLP declaration was found for this substantive source section.
second-order-logic/metatheory/loewenheim-skolem.tex	second-order-logic	unit	thm#1; label=thm:sol-no-ls	selected	second-order-logic	second-order-logic/metatheory/metatheory.tex	0	0	yes	149	"The L\""owenheim--Skolem Theorem Fails for Second-order Logic"	-	thm:sol-no-ls	thm#1; label=thm:sol-no-ls	25	29	57	275	missing	no_native_match_found	-	-	No active declaration was found for this source unit.
second-order-logic/metatheory/loewenheim-skolem.tex	second-order-logic	unit	thm#2	selected	second-order-logic	second-order-logic/metatheory/metatheory.tex	0	0	yes	149	"The L\""owenheim--Skolem Theorem Fails for Second-order Logic"	-	-	thm#2	45	48	57	275	missing	no_native_match_found	-	-	No active declaration was found for this source unit.
second-order-logic/metatheory/metatheory.tex	second-order-logic	chapter	section	selected	second-order-logic	second-order-logic/second-order-logic.tex	5	0	no	6	sol	-	-	-	1	22	23	40	structural_container	aggregator	-	-	Aggregator/editorial import container; child source files are audited separately.
second-order-logic/metatheory/second-order-arithmetic.tex	second-order-logic	section	section	selected	second-order-logic	second-order-logic/metatheory/metatheory.tex	0	0	yes	356	Second-order Arithmetic	thm=1;prop=1;cor=1;prob=1;proof=3	thm:sol-pa-standard;cor:sol-pa-categorical;prop:sol-pa-definable	thm:_#thm:sol-pa-standard;prop:_#prop:sol-pa-definable;cor:_#cor:sol-pa-categorical	1	132	133	941	missing	no_native_match_found	-	-	No active FormalOLP declaration was found for this substantive source section.
second-order-logic/metatheory/second-order-arithmetic.tex	second-order-logic	unit	thm#1; label=thm:sol-pa-standard	selected	second-order-logic	second-order-logic/metatheory/metatheory.tex	0	0	yes	356	Second-order Arithmetic	-	thm:sol-pa-standard	thm#1; label=thm:sol-pa-standard	49	53	133	941	missing	no_native_match_found	-	-	No active declaration was found for this source unit.
second-order-logic/metatheory/second-order-arithmetic.tex	second-order-logic	unit	cor#1; label=cor:sol-pa-categorical	selected	second-order-logic	second-order-logic/metatheory/metatheory.tex	0	0	yes	356	Second-order Arithmetic	-	cor:sol-pa-categorical	cor#1; label=cor:sol-pa-categorical	81	84	133	941	missing	no_native_match_found	-	-	No active declaration was found for this source unit.
second-order-logic/metatheory/second-order-arithmetic.tex	second-order-logic	unit	prop#1; label=prop:sol-pa-definable	selected	second-order-logic	second-order-logic/metatheory/metatheory.tex	0	0	yes	356	Second-order Arithmetic	-	prop:sol-pa-definable	prop#1; label=prop:sol-pa-definable	99	104	133	941	missing	no_native_match_found	-	-	No active declaration was found for this source unit.
second-order-logic/metatheory/second-order-arithmetic.tex	second-order-logic	unit	prob#1	selected	second-order-logic	second-order-logic/metatheory/metatheory.tex	0	0	yes	356	Second-order Arithmetic	-	-	prob#1	128	130	133	941	missing	no_native_match_found	-	-	No active declaration was found for this source unit.
second-order-logic/metatheory/undecidability-and-axiomatizability.tex	second-order-logic	section	section	selected	second-order-logic	second-order-logic/metatheory/metatheory.tex	0	0	yes	164	Second-order Logic is not Axiomatizable	thm=2;proof=2	thm:sol-undecidable;cor:sol-not-axiomatizable	thm:_#thm:sol-undecidable;thm:_#cor:sol-not-axiomatizable	1	53	54	305	missing	no_native_match_found	-	-	No active FormalOLP declaration was found for this substantive source section.
second-order-logic/metatheory/undecidability-and-axiomatizability.tex	second-order-logic	unit	thm#1; label=thm:sol-undecidable	selected	second-order-logic	second-order-logic/metatheory/metatheory.tex	0	0	yes	164	Second-order Logic is not Axiomatizable	-	thm:sol-undecidable	thm#1; label=thm:sol-undecidable	14	17	54	305	missing	no_native_match_found	-	-	No active declaration was found for this source unit.
second-order-logic/metatheory/undecidability-and-axiomatizability.tex	second-order-logic	unit	thm#2; label=cor:sol-not-axiomatizable	selected	second-order-logic	second-order-logic/metatheory/metatheory.tex	0	0	yes	164	Second-order Logic is not Axiomatizable	-	cor:sol-not-axiomatizable	thm#2; label=cor:sol-not-axiomatizable	24	27	54	305	missing	no_native_match_found	-	-	No active declaration was found for this source unit.
second-order-logic/second-order-logic.tex	second-order-logic	part	section	selected	second-order-logic	content.tex	3	0	yes	13	sol	editorial=1	-	-	1	21	22	54	structural_container	aggregator	-	-	Aggregator/editorial import container; child source files are audited separately.
second-order-logic/sol-and-set-theory/cardinalities.tex	second-order-logic	section	section	selected	second-order-logic	second-order-logic/sol-and-set-theory/sol-and-set-theory.tex	0	0	yes	227	Cardinalities of Sets	prop=2;explain=1	-	-	1	64	65	410	missing	no_native_match_found	-	-	No active FormalOLP declaration was found for this substantive source section.
second-order-logic/sol-and-set-theory/cardinalities.tex	second-order-logic	unit	prop#1	selected	second-order-logic	second-order-logic/sol-and-set-theory/sol-and-set-theory.tex	0	0	yes	227	Cardinalities of Sets	-	-	prop#1	20	29	65	410	missing	no_native_match_found	-	-	No active declaration was found for this source unit.
second-order-logic/sol-and-set-theory/cardinalities.tex	second-order-logic	unit	prop#2	selected	second-order-logic	second-order-logic/sol-and-set-theory/sol-and-set-theory.tex	0	0	yes	227	Cardinalities of Sets	-	-	prop#2	31	40	65	410	missing	no_native_match_found	-	-	No active declaration was found for this source unit.
second-order-logic/sol-and-set-theory/comparing-sets.tex	second-order-logic	section	section	selected	second-order-logic	second-order-logic/sol-and-set-theory/sol-and-set-theory.tex	0	0	yes	181	Comparing Sets	prop=6;proof=1	-	-	1	81	82	450	missing	no_native_match_found	-	-	No active FormalOLP declaration was found for this substantive source section.
second-order-logic/sol-and-set-theory/comparing-sets.tex	second-order-logic	unit	prop#1	selected	second-order-logic	second-order-logic/sol-and-set-theory/sol-and-set-theory.tex	0	0	yes	181	Comparing Sets	-	-	prop#1	13	17	82	450	missing	no_native_match_found	-	-	No active declaration was found for this source unit.
second-order-logic/sol-and-set-theory/comparing-sets.tex	second-order-logic	unit	prop#2	selected	second-order-logic	second-order-logic/sol-and-set-theory/sol-and-set-theory.tex	0	0	yes	181	Comparing Sets	-	-	prop#2	19	23	82	450	missing	no_native_match_found	-	-	No active declaration was found for this source unit.
second-order-logic/sol-and-set-theory/comparing-sets.tex	second-order-logic	unit	prop#3	selected	second-order-logic	second-order-logic/sol-and-set-theory/sol-and-set-theory.tex	0	0	yes	181	Comparing Sets	-	-	prop#3	25	29	82	450	missing	no_native_match_found	-	-	No active declaration was found for this source unit.
second-order-logic/sol-and-set-theory/comparing-sets.tex	second-order-logic	unit	prop#4	selected	second-order-logic	second-order-logic/sol-and-set-theory/sol-and-set-theory.tex	0	0	yes	181	Comparing Sets	-	-	prop#4	37	44	82	450	missing	no_native_match_found	-	-	No active declaration was found for this source unit.
second-order-logic/sol-and-set-theory/comparing-sets.tex	second-order-logic	unit	prop#5	selected	second-order-logic	second-order-logic/sol-and-set-theory/sol-and-set-theory.tex	0	0	yes	181	Comparing Sets	-	-	prop#5	49	58	82	450	missing	no_native_match_found	-	-	No active declaration was found for this source unit.
second-order-logic/sol-and-set-theory/comparing-sets.tex	second-order-logic	unit	prop#6	selected	second-order-logic	second-order-logic/sol-and-set-theory/sol-and-set-theory.tex	0	0	yes	181	Comparing Sets	-	-	prop#6	67	70	82	450	missing	no_native_match_found	-	-	No active declaration was found for this source unit.
second-order-logic/sol-and-set-theory/introduction.tex	second-order-logic	section	section	selected	second-order-logic	second-order-logic/sol-and-set-theory/sol-and-set-theory.tex	0	0	yes	103	Introduction	-	-	-	1	23	24	130	missing	no_native_match_found	-	-	No active FormalOLP declaration was found for this substantive source section.
second-order-logic/sol-and-set-theory/power-of-continuum.tex	second-order-logic	section	section	selected	second-order-logic	second-order-logic/sol-and-set-theory/sol-and-set-theory.tex	0	0	yes	600	The Power of the Continuum	defn=1;prop=6;proof=1;explain=4	-	-	1	155	156	1126	missing	no_native_match_found	-	-	No active FormalOLP declaration was found for this substantive source section.
second-order-logic/sol-and-set-theory/power-of-continuum.tex	second-order-logic	unit	defn#1	selected	second-order-logic	second-order-logic/sol-and-set-theory/sol-and-set-theory.tex	0	0	yes	600	The Power of the Continuum	-	-	defn#1	40	43	156	1126	missing	no_native_match_found	-	-	No active declaration was found for this source unit.
second-order-logic/sol-and-set-theory/power-of-continuum.tex	second-order-logic	unit	prop#1	selected	second-order-logic	second-order-logic/sol-and-set-theory/sol-and-set-theory.tex	0	0	yes	600	The Power of the Continuum	-	-	prop#1	51	67	156	1126	missing	no_native_match_found	-	-	No active declaration was found for this source unit.
second-order-logic/sol-and-set-theory/power-of-continuum.tex	second-order-logic	unit	prop#2	selected	second-order-logic	second-order-logic/sol-and-set-theory/sol-and-set-theory.tex	0	0	yes	600	The Power of the Continuum	-	-	prop#2	77	86	156	1126	missing	no_native_match_found	-	-	No active declaration was found for this source unit.
second-order-logic/sol-and-set-theory/power-of-continuum.tex	second-order-logic	unit	prop#3	selected	second-order-logic	second-order-logic/sol-and-set-theory/sol-and-set-theory.tex	0	0	yes	600	The Power of the Continuum	-	-	prop#3	101	111	156	1126	missing	no_native_match_found	-	-	No active declaration was found for this source unit.
second-order-logic/sol-and-set-theory/power-of-continuum.tex	second-order-logic	unit	prop#4	selected	second-order-logic	second-order-logic/sol-and-set-theory/sol-and-set-theory.tex	0	0	yes	600	The Power of the Continuum	-	-	prop#4	123	129	156	1126	missing	no_native_match_found	-	-	No active declaration was found for this source unit.
second-order-logic/sol-and-set-theory/power-of-continuum.tex	second-order-logic	unit	prop#5	selected	second-order-logic	second-order-logic/sol-and-set-theory/sol-and-set-theory.tex	0	0	yes	600	The Power of the Continuum	-	-	prop#5	137	140	156	1126	missing	no_native_match_found	-	-	No active declaration was found for this source unit.
second-order-logic/sol-and-set-theory/power-of-continuum.tex	second-order-logic	unit	prop#6	selected	second-order-logic	second-order-logic/sol-and-set-theory/sol-and-set-theory.tex	0	0	yes	600	The Power of the Continuum	-	-	prop#6	149	153	156	1126	missing	no_native_match_found	-	-	No active declaration was found for this source unit.
second-order-logic/sol-and-set-theory/sol-and-set-theory.tex	second-order-logic	chapter	section	selected	second-order-logic	second-order-logic/second-order-logic.tex	4	0	yes	56	sol	editorial=1	-	-	1	28	29	94	structural_container	aggregator	-	-	Aggregator/editorial import container; child source files are audited separately.
second-order-logic/syntax-and-semantics/expressive-power.tex	second-order-logic	section	section	selected	second-order-logic	second-order-logic/syntax-and-semantics/syntax-and-semantics.tex	0	0	yes	433	Expressive Power	defn=1;ex=2;prob=1;explain=1	-	-	1	95	96	728	missing	no_native_match_found	-	-	No active FormalOLP declaration was found for this substantive source section.
second-order-logic/syntax-and-semantics/expressive-power.tex	second-order-logic	unit	defn#1	selected	second-order-logic	second-order-logic/syntax-and-semantics/syntax-and-semantics.tex	0	0	yes	433	Expressive Power	-	-	defn#1	31	37	96	728	missing	no_native_match_found	-	-	No active declaration was found for this source unit.
second-order-logic/syntax-and-semantics/expressive-power.tex	second-order-logic	unit	ex#1	selected	second-order-logic	second-order-logic/syntax-and-semantics/syntax-and-semantics.tex	0	0	yes	433	Expressive Power	-	-	ex#1	39	57	96	728	missing	no_native_match_found	-	-	No active declaration was found for this source unit.
second-order-logic/syntax-and-semantics/expressive-power.tex	second-order-logic	unit	prob#1	selected	second-order-logic	second-order-logic/syntax-and-semantics/syntax-and-semantics.tex	0	0	yes	433	Expressive Power	-	-	prob#1	59	62	96	728	missing	no_native_match_found	-	-	No active declaration was found for this source unit.
second-order-logic/syntax-and-semantics/expressive-power.tex	second-order-logic	unit	ex#2	selected	second-order-logic	second-order-logic/syntax-and-semantics/syntax-and-semantics.tex	0	0	yes	433	Expressive Power	-	-	ex#2	64	93	96	728	missing	no_native_match_found	-	-	No active declaration was found for this source unit.
second-order-logic/syntax-and-semantics/inf-count.tex	second-order-logic	section	section	selected	second-order-logic	second-order-logic/syntax-and-semantics/syntax-and-semantics.tex	0	0	yes	430	Describing Infinite and \usetoken{S	prop=2;prob=1;proof=2	-	-	1	133	134	1001	missing	no_native_match_found	-	-	No active FormalOLP declaration was found for this substantive source section.
second-order-logic/syntax-and-semantics/inf-count.tex	second-order-logic	unit	prop#1	selected	second-order-logic	second-order-logic/syntax-and-semantics/syntax-and-semantics.tex	0	0	yes	430	Describing Infinite and \usetoken{S	-	-	prop#1	44	46	134	1001	missing	no_native_match_found	-	-	No active declaration was found for this source unit.
second-order-logic/syntax-and-semantics/inf-count.tex	second-order-logic	unit	prop#2	selected	second-order-logic	second-order-logic/syntax-and-semantics/syntax-and-semantics.tex	0	0	yes	430	Describing Infinite and \usetoken{S	-	-	prop#2	80	82	134	1001	missing	no_native_match_found	-	-	No active declaration was found for this source unit.
second-order-logic/syntax-and-semantics/inf-count.tex	second-order-logic	unit	prob#1	selected	second-order-logic	second-order-logic/syntax-and-semantics/syntax-and-semantics.tex	0	0	yes	430	Describing Infinite and \usetoken{S	-	-	prob#1	125	130	134	1001	missing	no_native_match_found	-	-	No active declaration was found for this source unit.
second-order-logic/syntax-and-semantics/introduction.tex	second-order-logic	section	section	selected	second-order-logic	second-order-logic/syntax-and-semantics/syntax-and-semantics.tex	0	0	yes	334	Introduction	-	-	-	1	59	60	500	missing	no_native_match_found	-	-	No active FormalOLP declaration was found for this substantive source section.
second-order-logic/syntax-and-semantics/language-of-sol.tex	second-order-logic	section	section	orphan_or_unselected	-	-	0	0	yes	184	The Language of Second-Order Logic	-	-	-	1	40	41	268	missing	no_native_match_found	-	-	No active FormalOLP declaration was found for this substantive source section.
second-order-logic/syntax-and-semantics/satisfaction.tex	second-order-logic	section	section	selected	second-order-logic	second-order-logic/syntax-and-semantics/syntax-and-semantics.tex	0	0	yes	606	Satisfaction	defn=5;ex=3;prob=1;explain=2;quote=1	-	defn:Variable Assignment;defn:\usetoken{S}{value} of a Term;defn:$x$-Variant;defn:Satisfaction	1	210	211	1478	proved_weaker	manual_fragment_match	FormalOLP/SecondOrderLogic/Semantics.lean	FormalOLP/SecondOrderLogic/Semantics.lean:49-83	Full relation quantification, object assignments, and satisfaction are native; function-variable semantics and term evaluation are absent.
second-order-logic/syntax-and-semantics/satisfaction.tex	second-order-logic	unit	defn#1	selected	second-order-logic	second-order-logic/syntax-and-semantics/syntax-and-semantics.tex	0	0	yes	606	Satisfaction	-	-	defn#1	22	34	211	1478	proved_weaker	manual_fragment_match	FormalOLP/SecondOrderLogic/Semantics.lean	FormalOLP/SecondOrderLogic/Semantics.lean:22-83	Typed relation-variable/full relation semantics is present; source function variables and term evaluation are absent.
second-order-logic/syntax-and-semantics/satisfaction.tex	second-order-logic	unit	defn#2	selected	second-order-logic	second-order-logic/syntax-and-semantics/syntax-and-semantics.tex	0	0	yes	606	Satisfaction	-	-	defn#2	43	55	211	1478	missing	no_native_match_found	-	-	Object-term evaluation and its variant definitions are absent from the relation-only API.
second-order-logic/syntax-and-semantics/satisfaction.tex	second-order-logic	unit	defn#3	selected	second-order-logic	second-order-logic/syntax-and-semantics/syntax-and-semantics.tex	0	0	yes	606	Satisfaction	-	-	defn#3	57	63	211	1478	missing	no_native_match_found	-	-	Object-term evaluation and its variant definitions are absent from the relation-only API.
second-order-logic/syntax-and-semantics/satisfaction.tex	second-order-logic	unit	defn#4	selected	second-order-logic	second-order-logic/syntax-and-semantics/syntax-and-semantics.tex	0	0	yes	606	Satisfaction	-	-	defn#4	65	88	211	1478	proved_weaker	manual_fragment_match	FormalOLP/SecondOrderLogic/Semantics.lean	FormalOLP/SecondOrderLogic/Semantics.lean:22-83	Typed relation-variable/full relation semantics is present; source function variables and term evaluation are absent.
second-order-logic/syntax-and-semantics/satisfaction.tex	second-order-logic	unit	defn#5	selected	second-order-logic	second-order-logic/syntax-and-semantics/syntax-and-semantics.tex	0	0	yes	606	Satisfaction	-	-	defn#5	90	116	211	1478	proved_weaker	manual_fragment_match	FormalOLP/SecondOrderLogic/Semantics.lean	FormalOLP/SecondOrderLogic/Semantics.lean:22-83	Typed relation-variable/full relation semantics is present; source function variables and term evaluation are absent.
second-order-logic/syntax-and-semantics/satisfaction.tex	second-order-logic	unit	ex#1	selected	second-order-logic	second-order-logic/syntax-and-semantics/syntax-and-semantics.tex	0	0	yes	606	Satisfaction	-	-	ex#1	118	150	211	1478	missing	no_native_match_found	-	-	Source examples and exercises have no native declaration.
second-order-logic/syntax-and-semantics/satisfaction.tex	second-order-logic	unit	ex#2	selected	second-order-logic	second-order-logic/syntax-and-semantics/syntax-and-semantics.tex	0	0	yes	606	Satisfaction	-	-	ex#2	152	183	211	1478	missing	no_native_match_found	-	-	Source examples and exercises have no native declaration.
second-order-logic/syntax-and-semantics/satisfaction.tex	second-order-logic	unit	ex#3	selected	second-order-logic	second-order-logic/syntax-and-semantics/syntax-and-semantics.tex	0	0	yes	606	Satisfaction	-	-	ex#3	185	196	211	1478	missing	no_native_match_found	-	-	Source examples and exercises have no native declaration.
second-order-logic/syntax-and-semantics/satisfaction.tex	second-order-logic	unit	prob#1	selected	second-order-logic	second-order-logic/syntax-and-semantics/syntax-and-semantics.tex	0	0	yes	606	Satisfaction	-	-	prob#1	198	208	211	1478	missing	no_native_match_found	-	-	Source examples and exercises have no native declaration.
second-order-logic/syntax-and-semantics/semantic-notions.tex	second-order-logic	section	section	selected	second-order-logic	second-order-logic/syntax-and-semantics/syntax-and-semantics.tex	0	0	yes	88	Semantic Notions	defn=3;explain=1	-	defn:Validity;defn:Entailment;defn:Satisfiability	1	38	39	179	proved_weaker	manual_fragment_match	FormalOLP/SecondOrderLogic/Semantics.lean	FormalOLP/SecondOrderLogic/Semantics.lean:85-194	Free-relation agreement and fresh relation quantifier introduction/elimination are proved; source validity/metatheory is absent.
second-order-logic/syntax-and-semantics/semantic-notions.tex	second-order-logic	unit	defn#1	selected	second-order-logic	second-order-logic/syntax-and-semantics/syntax-and-semantics.tex	0	0	yes	88	Semantic Notions	-	-	defn#1	21	24	39	179	proved_weaker	manual_fragment_match	FormalOLP/SecondOrderLogic/Semantics.lean	FormalOLP/SecondOrderLogic/Semantics.lean:85-95	Relation-variable free-variable notions are native; source validity/entailment development is absent.
second-order-logic/syntax-and-semantics/semantic-notions.tex	second-order-logic	unit	defn#2	selected	second-order-logic	second-order-logic/syntax-and-semantics/syntax-and-semantics.tex	0	0	yes	88	Semantic Notions	-	-	defn#2	26	30	39	179	proved_weaker	manual_fragment_match	FormalOLP/SecondOrderLogic/Semantics.lean	FormalOLP/SecondOrderLogic/Semantics.lean:85-95	Relation-variable free-variable notions are native; source validity/entailment development is absent.
second-order-logic/syntax-and-semantics/semantic-notions.tex	second-order-logic	unit	defn#3	selected	second-order-logic	second-order-logic/syntax-and-semantics/syntax-and-semantics.tex	0	0	yes	88	Semantic Notions	-	-	defn#3	32	36	39	179	proved_weaker	manual_fragment_match	FormalOLP/SecondOrderLogic/Semantics.lean	FormalOLP/SecondOrderLogic/Semantics.lean:85-95	Relation-variable free-variable notions are native; source validity/entailment development is absent.
